address,lat,lng
광주 서구 쌍촌로 42 1층 비바케밥,35.1486612009215,126.864978668728
광주 광산구 하남대로54번안길 138,35.1778438832459,126.800018833947
광주 동구 동명로67번길 37,35.1534020978297,126.925149380108
광주 서구 상일로 10,35.1564632945973,126.863221922414
광주 서구 상무자유로 173 벨리카,35.1520320128613,126.85341712515
광주 서구 풍암신암로 36,35.1237981697534,126.882886199158
광주 서구 염화로 122 1층,35.1428748714706,126.877760299212
광주 서구 군분로169번길 15-19,35.1456242272095,126.885631968623
광주 남구 백운로 91-2,35.1414345841508,126.905936440418
광주 북구 서하로 220,35.1870019664136,126.904451593634
광주 북구 첨단연신로91번길 14 1층 110호,35.2065436663747,126.862881018193
광주 광산구 우산로 50,35.1579581779516,126.806021136249
광주 서구 내방로353번길 5,35.1578166876777,126.878802238849
광주 북구 문산로62번길 20-1 상가동 1층 102호,35.1860022193061,126.925862573233
광주 광산구 신가삼효로 2-10 1층,35.1854375763571,126.832883823429
광주 북구 대자로 86,35.1730757631461,126.881887981308
광주 광산구 첨단강변로87번길 5 2층,35.2143142061731,126.85200288695
광주 북구 면앙로 212-1,35.1746925357047,126.934618886242
광주 광산구 송도로 202 1층,35.1321286027087,126.795322315794
광주 서구 화정로 129 모아아파트상가 108호,35.1453832751271,126.871748087017
광주 북구 설죽로 419,35.1968166357594,126.89879405928
광주 광산구 목련로273번길 23 진아리채 상가 1동 112호,35.1746043045909,126.826304350673
광주 북구 천변우로79번길 77 한국아델리움 상가동1층104호(임동),35.1662302376307,126.889646342705
광주 남구 봉선로 37,35.1305802697128,126.904307326946
"광주 광산구 소촌로152번길 20 1층 102, 103호호 (소촌동, 온세계 아트빌)",35.1576389200766,126.793797505102
광주 광산구 송도로320번길 16-6 상가동 1층 107호,35.1408522922068,126.80196786806
광주 광산구 장신로 135,35.1909968826992,126.825050703781
광주 광산구 손재로110번길 21 106호,35.1761014130074,126.798080786674
광주 광산구 풍영로 251,35.1938992728496,126.815063197966
광주 북구 비엔날레로 80,35.1789244948438,126.890333444591
광주 광산구 목련로153번길 31,35.1732621840633,126.814391465549
광주 북구 송해로 72,35.2047765097827,126.899690617841
광주 광산구 풍영로329번길 19 호반베르디움2차아파트,35.2003513846677,126.813099861358
광주 광산구 첨단중앙로181번길 88-16 첨단라인5차아파트,35.2198571254856,126.831958762601
광주 광산구 산월로 64,35.2078859888343,126.843641975465
광주 북구 자미로66번길 8,35.1715203968186,126.905071702299
광주 북구 서강로 100,35.1803340500594,126.872745275055
광주 북구 하서로483번길 2 1층 102호,35.2178919418587,126.877594224447
광주 북구 호동로15번길 39,35.1768377529695,126.91435652148
광주 북구 양산제로 95 광주연제골드클래스 상가동 1층 109호,35.2019868685601,126.868062767355
