restaurant_id,restaurant_name,region,sigungu,aspect,positive_count,neutral_count,negative_count,trend_tag
8ee668c63d7c,해미연,전남,나주시,맛,1,0,0,맛 호평 다수 (1건)
e4f4485deae9,해방곱창 여문점,전남,여수시,분위기,1,0,0,분위기 호평 다수 (1건)
517627,해안식당 여수웅천점,전남,여수시,신선도,1,0,0,신선도 호평 다수 (1건)
517627,해안식당 여수웅천점,전남,여수시,분위기,1,0,0,분위기 호평 다수 (1건)
90616,해연,전남,보성군,신선도,1,0,0,신선도 호평 다수 (1건)
199111|439293|439294,행복한임금님,광주,서구,가격,1,0,0,가격 호평 다수 (1건)
4eed5b8b72ea,호랭이게장,전남,여수시,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
57063,화랑식당,전남,함평군,신선도,1,0,0,신선도 호평 다수 (1건)
57063,화랑식당,전남,함평군,맛,0,1,0,맛 언급 (1건)
7be3ddfcdf6e,화선생,전남,여수시,분위기,0,1,0,분위기 언급 (1건)
7be3ddfcdf6e,화선생,전남,여수시,접근성_웨이팅,0,1,0,접근성_웨이팅 언급 (1건)
d537e2f611fe,환영식당,전남,여수시,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
521581|895891,황룡우시장국밥집,전남,장성군,맛,0,1,0,맛 언급 (1건)
436019|439895,황솔촌 상무점,광주,서구,분위기,1,0,0,분위기 호평 다수 (1건)
439896,황솔촌 수완점,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
439896,황솔촌 수완점,광주,광산구,접근성_웨이팅,0,1,0,접근성_웨이팅 언급 (1건)
439897,황솔촌 운암점,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
439899,황솔촌 충장점,광주,동구,분위기,0,1,0,분위기 언급 (1건)
837029,효비초밥,전남,나주시,서비스_친절도,0,1,0,서비스_친절도 언급 (1건)
517504,희망선어,전남,여수시,맛,1,0,0,맛 호평 다수 (1건)
3ee4c86bc94b,백년가게 민들레,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
e6b33762225b,백년가게 해태식당,전남,강진군,신선도,1,0,0,신선도 호평 다수 (1건)
56757,7공주장어탕,전남,여수시,신선도,1,0,0,신선도 호평 다수 (1건)
836252,The미주농원120,전남,순천시,맛,1,0,0,맛 호평 다수 (1건)
9599,갯마을횟집,전남,장흥군,신선도,1,0,0,신선도 호평 다수 (1건)
419254,계림동잔치집,광주,동구,가격,1,0,0,가격 호평 다수 (1건)
419254,계림동잔치집,광주,동구,양,1,0,0,양 호평 다수 (1건)
419254,계림동잔치집,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
419254,계림동잔치집,광주,동구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
56769,고소먹방,전남,여수시,맛,1,0,0,맛 호평 다수 (1건)
56774|880482,과역기사님식당,전남,고흥군,가격,1,0,0,가격 호평 다수 (1건)
56774|880482,과역기사님식당,전남,고흥군,양,1,0,0,양 호평 다수 (1건)
55134,귀향정,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
420466,김강심 칼국수,광주,서구,분위기,1,0,0,분위기 호평 다수 (1건)
420466,김강심 칼국수,광주,서구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
4dc0fac5cd59,꽃담  참실이꽃담,광주,광산구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
646e64fe03ce,꽃피는 무화家,전남,신안군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
522334|896353,나비의 꿈,전남,함평군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
2b406dc3d577,남도예담(유)남도예담,전남,담양군,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
421284,남도회관,전남,여수시,양,1,0,0,양 호평 다수 (1건)
a6bfb2432788,녹동회타운,전남,고흥군,신선도,1,0,0,신선도 호평 다수 (1건)
65abb5f27743,다다한정식,전남,여수시,신선도,1,0,0,신선도 호평 다수 (1건)
9601,다도해회관,전남,고흥군,양,1,0,0,양 호평 다수 (1건)
879434|9369,당산나무집,광주,남구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
56800,대성식당,전남,여수시,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
422730,도화정,전남,신안군,신선도,1,0,0,신선도 호평 다수 (1건)
422730,도화정,전남,신안군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
56825,돌실숯불회관,전남,곡성군,분위기,1,0,0,분위기 호평 다수 (1건)
a4593b0452aa,들깨나라,전남,여수시,서비스_친절도,0,1,0,서비스_친절도 언급 (1건)
6441bb47a30d,만푸장횟집,전남,광양시,양,1,0,0,양 호평 다수 (1건)
517521,맛나게장,전남,여수시,맛,1,0,0,맛 호평 다수 (1건)
9618,명성숯불갈비,전남,여수시,신선도,1,0,0,신선도 호평 다수 (1건)
b5ddc9799a9c,명품관 순천만,전남,순천시,신선도,1,0,0,신선도 호평 다수 (1건)
9372,명화식육식당,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
56841,바다식탁,전남,여수시,맛,0,1,0,맛 언급 (1건)
56841,바다식탁,전남,여수시,분위기,0,1,0,분위기 언급 (1건)
9641,보자기,전남,담양군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
56849,사계절산장어숯불구이,전남,고흥군,양,1,0,0,양 호평 다수 (1건)
56849,사계절산장어숯불구이,전남,고흥군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
56855|880496,산마루터,전남,해남군,양,1,0,0,양 호평 다수 (1건)
9644,산해반점,전남,여수시,접근성_웨이팅,0,1,0,접근성_웨이팅 언급 (1건)
9645,삼거리농원,전남,담양군,신선도,1,0,0,신선도 호평 다수 (1건)
4ce3dbb07777,상무초밥 (상무점),광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
56858|880498,상아식당,전남,여수시,맛,1,0,0,맛 호평 다수 (1건)
56864,석문정,전남,강진군,맛,1,0,0,맛 호평 다수 (1건)
57070,선월 삼치 전문점,전남,여수시,신선도,1,0,0,신선도 호평 다수 (1건)
56880,수양정,전남,광양시,맛,1,0,0,맛 호평 다수 (1건)
56901|836792,싱싱게장마을,전남,여수시,양,1,0,0,양 호평 다수 (1건)
56905,아구할미 서대대감,전남,여수시,맛,1,0,0,맛 호평 다수 (1건)
56913|880512,양지쌈밥,전남,순천시,맛,1,0,0,맛 호평 다수 (1건)
56913|880512,양지쌈밥,전남,순천시,신선도,1,0,0,신선도 호평 다수 (1건)
56913|880512,양지쌈밥,전남,순천시,양,1,0,0,양 호평 다수 (1건)
56921,여수밥상갈치야,전남,여수시,분위기,1,0,0,분위기 호평 다수 (1건)
56935,오리마당,전남,순천시,신선도,1,0,0,신선도 호평 다수 (1건)
56936|880517,오성회관,전남,여수시,맛,1,0,0,맛 호평 다수 (1건)
92ac4967398e,요리온 (YORION),전남,담양군,신선도,1,0,0,신선도 호평 다수 (1건)
56943,용궁해물탕,전남,여수시,양,1,0,0,양 호평 다수 (1건)
55170,용전식육회관,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
55171,우미추어탕,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
55174,유향,광주,광산구,맛,0,1,0,맛 언급 (1건)
55174,유향,광주,광산구,접근성_웨이팅,0,1,0,접근성_웨이팅 언급 (1건)
56968,장미가든,전남,담양군,맛,1,0,0,맛 호평 다수 (1건)
522793,저녁노을,전남,화순군,분위기,1,0,0,분위기 호평 다수 (1건)
56972,전복마을,전남,순천시,신선도,1,0,0,신선도 호평 다수 (1건)
56974,전사마,전남,완도군,맛,1,0,0,맛 호평 다수 (1건)
56974,전사마,전남,완도군,가격,1,0,0,가격 호평 다수 (1건)
56976,전주돌솥밥,전남,여수시,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
56977,전주양반돌솥밥,전남,나주시,맛,1,0,0,맛 호평 다수 (1건)
56980,정남진우리한우,전남,장흥군,신선도,1,0,0,신선도 호평 다수 (1건)
56980,정남진우리한우,전남,장흥군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
56992|880528,진미횟집,전남,완도군,신선도,1,0,0,신선도 호평 다수 (1건)
52d5d008e42b,청마루,전남,보성군,맛,1,0,0,맛 호평 다수 (1건)
805660335f91,청하,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
435782,취홍,광주,광산구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
197005|437251|55197,탱고아구찜,광주,북구,양,1,0,0,양 호평 다수 (1건)
55198,테스팅노트,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
55198,테스팅노트,광주,서구,가격,1,0,0,가격 호평 다수 (1건)
197662|55200|879452,팔도강산,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
197662|55200|879452,팔도강산,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
57032|837034,품장,전남,나주시,신선도,1,0,0,신선도 호평 다수 (1건)
57039,하얀집 낙지전문점,전남,여수시,분위기,1,0,0,분위기 호평 다수 (1건)
198747|438934|55204,한우꽃,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
55205,해동활어,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
55205,해동활어,광주,서구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
7f6c86a60458,062-574-8422,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
7f6c86a60458,062-574-8422,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
418462|961570,062곱창,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
418462|961570,062곱창,광주,서구,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
418462|961570,062곱창,광주,서구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
418463,062떡볶이,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
418463,062떡볶이,광주,동구,신선도,1,0,0,신선도 호평 다수 (1건)
519456,1004 소바질,전남,신안군,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
519417|895613,1004브릿지,전남,신안군,맛,1,0,0,맛 호평 다수 (1건)
519417|895613,1004브릿지,전남,신안군,신선도,1,0,0,신선도 호평 다수 (1건)
4a843fbcecf7,100s 쭈꾸미,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
4a843fbcecf7,100s 쭈꾸미,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
4b79c034b538,100S쭈꾸미,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
4b79c034b538,100S쭈꾸미,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
418509,100년소갈비,광주,북구,가격,1,0,0,가격 호평 다수 (1건)
193160,100점세마리치킨,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
193160,100점세마리치킨,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
515754|961726,1011다이닝키친,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
515754|961726,1011다이닝키친,광주,남구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
515754|961726,1011다이닝키친,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
521638,1105다이닝,전남,장성군,맛,1,0,0,맛 호평 다수 (1건)
521638,1105다이닝,전남,장성군,분위기,1,0,0,분위기 호평 다수 (1건)
519340,119뒷고기,전남,보성군,맛,1,0,0,맛 호평 다수 (1건)
185567,11vibe,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
185567,11vibe,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
418513,123ST수제돈가스,광주,남구,신선도,1,0,0,신선도 호평 다수 (1건)
420659,1392김치찜,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
420659,1392김치찜,광주,광산구,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
418405,13월,광주,남구,분위기,1,0,0,분위기 호평 다수 (1건)
6d040ea16cf2,148,전남,광양시,분위기,1,0,0,분위기 호평 다수 (1건)
6d040ea16cf2,148,전남,광양시,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
418555,1515짜장면,광주,동구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
c1dec8f7a02e,155,전남,여수시,맛,1,0,0,맛 호평 다수 (1건)
c1dec8f7a02e,155,전남,여수시,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
c1dec8f7a02e,155,전남,여수시,분위기,1,0,0,분위기 호평 다수 (1건)
517382,1937모밀우동,전남,순천시,분위기,1,0,0,분위기 호평 다수 (1건)
517382,1937모밀우동,전남,순천시,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
433321,1943 구시청점,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
418557,1943상무점,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
418557,1943상무점,광주,서구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
418557,1943상무점,광주,서구,분위기,1,0,0,분위기 호평 다수 (1건)
435411|55128,1960청원모밀,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
418560,1965원조제일돌곱창,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
418560,1965원조제일돌곱창,광주,서구,분위기,1,0,0,분위기 호평 다수 (1건)
418562,1966생면파스타,광주,동구,맛,1,0,0,맛 호평 다수 (1건)
418562,1966생면파스타,광주,동구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
418562,1966생면파스타,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
418568,1978탄탄탄,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
647e7b481bd9,1983,광주,동구,가격,1,0,0,가격 호평 다수 (1건)
418575,1988한식명가,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
418577,1990한끼곰탕,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
198365|438559,1992덮밥&짜글이 전남대점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
418579,1998만복상회,광주,광산구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
433335,1등참치 광주첨단점,광주,북구,가격,1,0,0,가격 호평 다수 (1건)
522070|896211,1박2일가든,전남,장흥군,신선도,1,0,0,신선도 호평 다수 (1건)
194126,1번고기,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
194126,1번고기,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
418358,1인 한식당 북구점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
418358,1인 한식당 북구점,광주,북구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
418359,1인 한식당 수완점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
418359,1인 한식당 수완점,광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
185710,1인용갈비찜  전남대점,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
185710,1인용갈비찜  전남대점,광주,북구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
185710,1인용갈비찜  전남대점,광주,북구,분위기,1,0,0,분위기 호평 다수 (1건)
418518,201호,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
f0741ebe5963,24시돼지국밥,전남,광양시,맛,1,0,0,맛 호평 다수 (1건)
ba0c1f83d99d,24시전주명가콩나물국밥 광양읍점,전남,광양시,맛,1,0,0,맛 호평 다수 (1건)
433896,24시전주명가콩나물국밥 수완점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
418412|433306,24시전주명가콩나물국밥 일곡점,광주,북구,접근성_웨이팅,1,0,0,접근성_웨이팅 호평 다수 (1건)
418413|430384,24시창평국밥,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
418413|430384,24시창평국밥,광주,광산구,양,1,0,0,양 호평 다수 (1건)
418416,25년 장인아구찜 첨단본점,광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
418415,25년국밥,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
418418|440207,25시,광주,서구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
418420,25시소문난오돌뼈,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
418421,25시연탄구이,광주,북구,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
418422,25시참숯구이,광주,북구,맛,1,0,0,맛 호평 다수 (1건)
418422,25시참숯구이,광주,북구,신선도,1,0,0,신선도 호평 다수 (1건)
517814,25시해장국,전남,강진군,맛,1,0,0,맛 호평 다수 (1건)
517814,25시해장국,전남,강진군,서비스_친절도,1,0,0,서비스_친절도 호평 다수 (1건)
517814,25시해장국,전남,강진군,분위기,1,0,0,분위기 호평 다수 (1건)
fec2797edc7e,3.14,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
418522,330장금이,광주,동구,분위기,1,0,0,분위기 호평 다수 (1건)
418523,337치킨 호대점,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
524087|836973,33RoseLn,전남,여수시,맛,1,0,0,맛 호평 다수 (1건)
418430,39참편한콩나물국밥,광주,서구,맛,1,0,0,맛 호평 다수 (1건)
418430,39참편한콩나물국밥,광주,서구,신선도,1,0,0,신선도 호평 다수 (1건)
521829|896058,3대곰탕,전남,장흥군,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
521829|896058,3대곰탕,전남,장흥군,분위기,1,0,0,분위기 호평 다수 (1건)
515667|880432,3대서울곱창,광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
515667|880432,3대서울곱창,광주,광산구,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
ddf7cd2c0092,5.5닭갈비 목포점,전남,목포시,맛,1,0,0,맛 호평 다수 (1건)
418531,500CC(씨씨),광주,광산구,맛,1,0,0,맛 호평 다수 (1건)
418531,500CC(씨씨),광주,광산구,신선도,1,0,0,신선도 호평 다수 (1건)
418531,500CC(씨씨),광주,광산구,분위기,1,0,0,분위기 호평 다수 (1건)
3817ee1747ec,500도참숯불맛삼겹살 백운점,광주,남구,맛,1,0,0,맛 호평 다수 (1건)
3817ee1747ec,500도참숯불맛삼겹살 백운점,광주,남구,위생_청결,1,0,0,위생_청결 호평 다수 (1건)
